candidate_id,job_id,resume_text,job_text,candidate_skills,required_skills,optional_skills,candidate_years,job_min_years,candidate_education,job_min_education,match_label
C0071,J005,"Candidate Candidate_71 has 5 years of experience. Primary skills include git, fastapi, python, etl, streamlit. Education level: high_school.","Role Data Scientist requires at least 3 years experience. Required skills: machine learning, kubernetes, azure, streamlit, nlp. Preferred skills: tableau, fastapi, project management. Minimum education: phd.",git;fastapi;python;etl;streamlit,machine learning;kubernetes;azure;streamlit;nlp,tableau;fastapi;project management,5,3,high_school,phd,0
C0083,J006,"Candidate Candidate_83 has 7 years of experience. Primary skills include docker, communication, etl, power bi, python, git, spark. Education level: master.","Role Backend Engineer requires at least 5 years experience. Required skills: git, power bi, sql, python. Preferred skills: streamlit. Minimum education: phd.",docker;communication;etl;power bi;python;git;spark,git;power bi;sql;python,streamlit,7,5,master,phd,1
C0062,J006,"Candidate Candidate_62 has 4 years of experience. Primary skills include fastapi, docker, deep learning, communication. Education level: bachelor.","Role Backend Engineer requires at least 5 years experience. Required skills: git, power bi, sql, python. Preferred skills: streamlit. Minimum education: phd.",fastapi;docker;deep learning;communication,git;power bi;sql;python,streamlit,4,5,bachelor,phd,0
C0048,J022,"Candidate Candidate_48 has 6 years of experience. Primary skills include azure, communication, statistics, tableau, docker. Education level: bachelor.","Role Backend Engineer requires at least 8 years experience. Required skills: etl, statistics, nlp, tableau, sql, fastapi. Preferred skills: machine learning, communication, kubernetes. Minimum education: bachelor.",azure;communication;statistics;tableau;docker,etl;statistics;nlp;tableau;sql;fastapi,machine learning;communication;kubernetes,6,8,bachelor,bachelor,0
C0031,J014,"Candidate Candidate_31 has 3 years of experience. Primary skills include communication, tableau, spark, leadership, nlp, deep learning. Education level: master.","Role Analytics Lead requires at least 3 years experience. Required skills: fastapi, kubernetes, deep learning, nlp, git, azure. Preferred skills: power bi, statistics. Minimum education: bachelor.",communication;tableau;spark;leadership;nlp;deep learning,fastapi;kubernetes;deep learning;nlp;git;azure,power bi;statistics,3,3,master,bachelor,0
C0091,J002,"Candidate Candidate_91 has 4 years of experience. Primary skills include docker, statistics, aws, tableau, python, streamlit. Education level: bachelor.","Role AI Product Analyst requires at least 2 years experience. Required skills: fastapi, nlp, machine learning, git, tableau, azure. Preferred skills: leadership, project management, spark. Minimum education: bachelor.",docker;statistics;aws;tableau;python;streamlit,fastapi;nlp;machine learning;git;tableau;azure,leadership;project management;spark,4,2,bachelor,bachelor,0
C0040,J009,"Candidate Candidate_40 has 4 years of experience. Primary skills include fastapi, nlp, kubernetes, tableau. Education level: bachelor.","Role Backend Engineer requires at least 5 years experience. Required skills: etl, nlp, statistics, project management, deep learning. Preferred skills: docker, communication. Minimum education: master.",fastapi;nlp;kubernetes;tableau,etl;nlp;statistics;project management;deep learning,docker;communication,4,5,bachelor,master,0
C0013,J016,"Candidate Candidate_13 has 5 years of experience. Primary skills include nlp, project management, leadership, machine learning, sql. Education level: high_school.","Role BI Engineer requires at least 8 years experience. Required skills: power bi, git, aws, etl. Preferred skills: tableau, streamlit, project management. Minimum education: phd.",nlp;project management;leadership;machine learning;sql,power bi;git;aws;etl,tableau;streamlit;project management,5,8,high_school,phd,0
C0029,J011,"Candidate Candidate_29 has 3 years of experience. Primary skills include docker, aws, spark, leadership. Education level: phd.","Role Backend Engineer requires at least 8 years experience. Required skills: project management, communication, leadership, tableau, fastapi, python. Preferred skills: etl. Minimum education: bachelor.",docker;aws;spark;leadership,project management;communication;leadership;tableau;fastapi;python,etl,3,8,phd,bachelor,0
C0137,J020,"Candidate Candidate_137 has 2 years of experience. Primary skills include python, kubernetes, fastapi, deep learning, communication, aws, power bi. Education level: master.","Role BI Engineer requires at least 5 years experience. Required skills: power bi, aws, communication, git, statistics, project management. Preferred skills: kubernetes, leadership, azure, docker. Minimum education: phd.",python;kubernetes;fastapi;deep learning;communication;aws;power bi,power bi;aws;communication;git;statistics;project management,kubernetes;leadership;azure;docker,2,5,master,phd,0
C0199,J028,"Candidate Candidate_199 has 4 years of experience. Primary skills include tableau, docker, git, deep learning. Education level: high_school.","Role AI Product Analyst requires at least 7 years experience. Required skills: aws, python, power bi, tableau, azure. Preferred skills: git, etl. Minimum education: phd.",tableau;docker;git;deep learning,aws;python;power bi;tableau;azure,git;etl,4,7,high_school,phd,0
C0073,J008,"Candidate Candidate_73 has 4 years of experience. Primary skills include power bi, etl, kubernetes, spark, fastapi, project management. Education level: high_school.","Role AI Product Analyst requires at least 6 years experience. Required skills: communication, spark, leadership, git. Preferred skills: power bi, nlp. Minimum education: phd.",power bi;etl;kubernetes;spark;fastapi;project management,communication;spark;leadership;git,power bi;nlp,4,6,high_school,phd,0
C0101,J017,"Candidate Candidate_101 has 1 years of experience. Primary skills include streamlit, azure, spark, deep learning, docker, power bi, machine learning, nlp, fastapi. Education level: high_school.","Role ML Engineer requires at least 4 years experience. Required skills: python, statistics, power bi, deep learning, spark, tableau. Preferred skills: leadership, kubernetes. Minimum education: phd.",streamlit;azure;spark;deep learning;docker;power bi;machine learning;nlp;fastapi,python;statistics;power bi;deep learning;spark;tableau,leadership;kubernetes,1,4,high_school,phd,0
C0095,J006,"Candidate Candidate_95 has 3 years of experience. Primary skills include leadership, machine learning, sql, nlp, project management, etl, tableau. Education level: master.","Role Backend Engineer requires at least 5 years experience. Required skills: git, power bi, sql, python. Preferred skills: streamlit. Minimum education: phd.",leadership;machine learning;sql;nlp;project management;etl;tableau,git;power bi;sql;python,streamlit,3,5,master,phd,0
C0198,J021,"Candidate Candidate_198 has 4 years of experience. Primary skills include leadership, communication, python, machine learning, fastapi, nlp, deep learning, project management, kubernetes. Education level: phd.","Role Data Analyst requires at least 5 years experience. Required skills: tableau, git, azure, leadership. Preferred skills: statistics, fastapi. Minimum education: master.",leadership;communication;python;machine learning;fastapi;nlp;deep learning;project management;kubernetes,tableau;git;azure;leadership,statistics;fastapi,4,5,phd,master,0
C0156,J005,"Candidate Candidate_156 has 2 years of experience. Primary skills include spark, power bi, kubernetes, statistics, nlp, streamlit. Education level: phd.","Role Data Scientist requires at least 3 years experience. Required skills: machine learning, kubernetes, azure, streamlit, nlp. Preferred skills: tableau, fastapi, project management. Minimum education: phd.",spark;power bi;kubernetes;statistics;nlp;streamlit,machine learning;kubernetes;azure;streamlit;nlp,tableau;fastapi;project management,2,3,phd,phd,0
C0035,J014,"Candidate Candidate_35 has 6 years of experience. Primary skills include docker, etl, deep learning, git, sql, tableau, leadership, azure, power bi. Education level: master.","Role Analytics Lead requires at least 3 years experience. Required skills: fastapi, kubernetes, deep learning, nlp, git, azure. Preferred skills: power bi, statistics. Minimum education: bachelor.",docker;etl;deep learning;git;sql;tableau;leadership;azure;power bi,fastapi;kubernetes;deep learning;nlp;git;azure,power bi;statistics,6,3,master,bachelor,0
C0099,J028,"Candidate Candidate_99 has 4 years of experience. Primary skills include python, spark, communication, leadership, tableau. Education level: high_school.","Role AI Product Analyst requires at least 7 years experience. Required skills: aws, python, power bi, tableau, azure. Preferred skills: git, etl. Minimum education: phd.",python;spark;communication;leadership;tableau,aws;python;power bi;tableau;azure,git;etl,4,7,high_school,phd,0
C0103,J005,"Candidate Candidate_103 has 3 years of experience. Primary skills include tableau, etl, kubernetes, project management, leadership, docker, sql. Education level: high_school.","Role Data Scientist requires at least 3 years experience. Required skills: machine learning, kubernetes, azure, streamlit, nlp. Preferred skills: tableau, fastapi, project management. Minimum education: phd.",tableau;etl;kubernetes;project management;leadership;docker;sql,machine learning;kubernetes;azure;streamlit;nlp,tableau;fastapi;project management,3,3,high_school,phd,0
